0,16,1,16,2,16,3,16,4,16,5,16,6,16,7,16,8,16,9,16,10,16,11,16,12,16,13,16,14,16,15,16,16,16,17,16,18,16,19,16,20,16,21,16,22,16,23,16,24,16,25,16,26,16,27,16,28,16,29,16,30,16,31,16,32,16
0,15,0.99999,15.0082,1.99998,15.0165,2.99997,15.0249,3.99996,15.0335,4.99995,15.0424,5.99995,15.0514,6.99994,15.0606,7.99993,15.0697,8.99993,15.0786,9.99992,15.087,10.9999,15.0948,11.9999,15.1016,12.9999,15.1072,13.9999,15.1114,14.9999,15.114,15.9999,15.1149,16.9999,15.114,17.9999,15.1114,18.9999,15.1073,19.9999,15.1016,20.9999,15.0948,21.9999,15.0871,22.9999,15.0786,23.9999,15.0697,25,15.0606,26,15.0514,27,15.0424,28,15.0335,29,15.0249,30,15.0165,31,15.0082,32,15
0,14,0.999981,14.0163,1.99996,14.0328,2.99994,14.0496,3.99993,14.0668,4.99991,14.0846,5.9999,14.1027,6.99988,14.1212,7.99987,14.1396,8.99986,14.1576,9.99985,14.1748,10.9998,14.1906,11.9998,14.2045,12.9998,14.2159,13.9998,14.2245,14.9998,14.2297,15.9998,14.2315,16.9998,14.2297,17.9998,14.2245,18.9998,14.2159,19.9999,14.2045,20.9999,14.1906,21.9999,14.1748,22.9999,14.1576,23.9999,14.1396,24.9999,14.1212,25.9999,14.1028,26.9999,14.0846,27.9999,14.0669,29,14.0496,30,14.0328,31,14.0163,32,14
0,13,0.999972,13.0242,1.99995,13.0488,2.99992,13.0738,3.99989,13.0997,4.99987,13.1264,5.99985,13.1538,6.99983,13.1818,7.99981,13.2099,8.9998,13.2375,9.99979,13.2639,10.9998,13.2883,11.9998,13.3098,12.9998,13.3275,13.9998,13.3408,14.9998,13.349,15.9998,13.3517,16.9998,13.349,17.9998,13.3408,18.9998,13.3275,19.9998,13.3098,20.9998,13.2883,21.9998,13.2639,22.9998,13.2375,23.9998,13.2099,24.9999,13.1818,25.9999,13.1538,26.9999,13.1264,27.9999,13.0997,28.9999,13.0739,30,13.0488,31,13.0242,32,13
0,12,0.999965,12.0319,1.99993,12.0642,2.9999,12.0973,3.99987,12.1317,4.99984,12.1674,5.99981,12.2043,6.99979,12.2423,7.99977,12.2806,8.99975,12.3186,9.99973,12.3551,10.9997,12.3889,11.9997,12.4189,12.9997,12.4436,13.9997,12.4622,14.9997,12.4736,15.9997,12.4775,16.9997,12.4736,17.9997,12.4622,18.9997,12.4436,19.9997,12.4189,20.9998,12.389,21.9998,12.3551,22.9998,12.3186,23.9998,12.2807,24.9998,12.2423,25.9999,12.2044,26.9999,12.1674,27.9999,12.1317,28.9999,12.0974,30,12.0642,31,12.0319,32,12
0,11,0.999959,11.039,1.99992,11.0787,2.99988,11.1197,3.99985,11.1624,4.99981,11.2071,5.99978,11.2539,6.99975,11.3024,7.99973,11.3518,8.99971,11.4012,9.99969,11.4489,10.9997,11.4935,11.9997,11.5331,12.9997,11.5659,13.9997,11.5906,14.9996,11.6059,15.9997,11.6111,16.9997,11.6059,17.9997,11.5906,18.9997,11.566,19.9997,11.5331,20.9997,11.4935,21.9997,11.449,22.9998,11.4012,23.9998,11.3519,24.9998,11.3024,25.9998,11.254,26.9999,11.2072,27.9999,11.1624,28.9999,11.1197,29.9999,11.0787,31,11.039,32,11
0,10,0.999955,10.0455,1.99991,10.092,2.99987,10.1403,3.99983,10.1911,4.99979,10.2449,5.99976,10.3018,6.99973,10.3615,7.9997,10.4231,8.99968,10.4853,9.99966,10.546,10.9996,10.6031,11.9996,10.654,12.9996,10.6965,13.9996,10.7285,14.9996,10.7483,15.9996,10.755,16.9996,10.7483,17.9996,10.7285,18.9996,10.6965,19.9997,10.6541,20.9997,10.6031,21.9997,10.5461,22.9997,10.4853,23.9998,10.4232,24.9998,10.3615,25.9998,10.3018,26.9998,10.2449,27.9999,10.1911,28.9999,10.1403,29.9999,10.092,31,10.0455,32,10
0,9,0.999953,9.05111,1.99991,9.10349,2.99986,9.15837,3.99982,9.21678,4.99978,9.27951,5.99975,9.34689,6.99972,9.4187,7.99969,9.49395,8.99966,9.57084,9.99964,9.64683,10.9996,9.71881,11.9996,9.78347,12.9996,9.8376,13.9996,9.87843,14.9996,9.90382,15.9996,9.91244,16.9996,9.90383,17.9996,9.87845,18.9996,9.83763,19.9996,9.7835,20.9997,9.71886,21.9997,9.64688,22.9997,9.5709,23.9997,9.494,24.9998,9.41875,25.9998,9.34695,26.9998,9.27956,27.9999,9.21683,28.9999,9.15841,29.9999,9.10352,31,9.05112,32,9
0,8,0.999953,8.0554,1.99991,8.1125,2.99986,8.17293,3.99982,8.23818,4.99978,8.30949,5.99975,8.38758,6.99971,8.47247,7.99969,8.56313,8.99966,8.65733,9.99964,8.75165,10.9996,8.84188,11.9996,8.92345,12.9996,8.99202,13.9996,9.04386,14.9996,9.07613,15.9996,9.08709,16.9996,9.07614,17.9996,9.04388,18.9996,8.99205,19.9996,8.92349,20.9997,8.84192,21.9997,8.7517,22.9997,8.65738,23.9997,8.56319,24.9998,8.47253,25.9998,8.38764,26.9998,8.30954,27.9999,8.23823,28.9999,8.17296,29.9999,8.11253,31,8.05542,32,8
0,7,0.999954,7.058,1.99991,7.11818,2.99987,7.18266,3.99983,7.25355,4.99979,7.33269,5.99976,7.42149,6.99972,7.52049,7.9997,7.62879,8.99967,7.74369,9.99965,7.8606,10.9996,7.97361,11.9996,8.07645,12.9996,8.16319,13.9996,8.22887,14.9996,8.26978,15.9996,8.28368,16.9996,8.26979,17.9996,8.22889,18.9996,8.16322,19.9997,8.07648,20.9997,7.97366,21.9997,7.86064,22.9997,7.74374,23.9997,7.62884,24.9998,7.52054,25.9998,7.42155,26.9998,7.33274,27.9999,7.25359,28.9999,7.1827,29.9999,7.1182,31,7.05802,32,7
