0,16,1,16,2,16,3,16,4,16,5,16,6,16,7,16,8,16,9,16,10,16,11,16,12,16,13,16,14,16,15,16,16,16,17,16,18,16,19,16,20,16,21,16,22,16,23,16,24,16,25,16,26,16,27,16,28,16,29,16,30,16,31,16,32,16
0,15,0.999989,15.0154,1.99998,15.0306,2.99997,15.0457,3.99996,15.0608,4.99995,15.076,5.99995,15.0912,6.99994,15.1063,7.99993,15.121,8.99993,15.1351,9.99993,15.1482,10.9999,15.1599,11.9999,15.17,12.9999,15.1781,13.9999,15.184,14.9999,15.1876,15.9999,15.1888,16.9999,15.1876,17.9999,15.184,18.9999,15.1781,19.9999,15.17,20.9999,15.1599,21.9999,15.1482,22.9999,15.1351,24,15.121,25,15.1063,26,15.0912,27,15.076,28,15.0608,29,15.0457,30,15.0306,31,15.0154,32,15
0,14,0.999979,14.0306,1.99996,14.0608,2.99994,14.0908,3.99992,14.1211,4.99991,14.1515,5.9999,14.1821,6.99988,14.2124,7.99987,14.2422,8.99987,14.2706,9.99986,14.2971,10.9999,14.3208,11.9999,14.3411,12.9999,14.3575,13.9999,14.3695,14.9999,14.3767,15.9999,14.3792,16.9999,14.3768,17.9999,14.3695,18.9999,14.3575,19.9999,14.3411,20.9999,14.3208,21.9999,14.2971,22.9999,14.2706,23.9999,14.2422,24.9999,14.2125,25.9999,14.1821,26.9999,14.1515,28,14.1211,29,14.0909,30,14.0608,31,14.0306,32,14
0,13,0.99997,13.0454,1.99994,13.0902,2.99992,13.135,3.99989,13.1803,4.99987,13.2261,5.99985,13.2722,6.99983,13.3183,7.99982,13.3635,8.99981,13.4069,9.9998,13.4474,10.9998,13.4836,11.9998,13.5147,12.9998,13.5397,13.9998,13.558,14.9998,13.5691,15.9998,13.5728,16.9998,13.5691,17.9998,13.558,18.9998,13.5397,19.9998,13.5147,20.9998,13.4837,21.9998,13.4474,22.9999,13.407,23.9999,13.3636,24.9999,13.3183,25.9999,13.2723,26.9999,13.2261,27.9999,13.1803,28.9999,13.1351,30,13.0902,31,13.0454,32,13
0,12,0.999962,12.0595,1.99993,12.1184,2.99989,12.1776,3.99986,12.2377,4.99984,12.299,5.99981,12.3611,6.99979,12.4235,7.99978,12.4851,8.99976,12.5444,9.99975,12.5998,10.9997,12.6495,11.9997,12.692,12.9997,12.7261,13.9997,12.751,14.9997,12.7661,15.9997,12.7712,16.9997,12.7661,17.9998,12.751,18.9998,12.7262,19.9998,12.692,20.9998,12.6495,21.9998,12.5998,22.9998,12.5445,23.9998,12.4852,24.9999,12.4236,25.9999,12.3612,26.9999,12.299,27.9999,12.2378,28.9999,12.1776,30,12.1184,31,12.0595,32,12
0,11,0.999957,11.0725,1.99992,11.1446,2.99988,11.2177,3.99984,11.2925,4.99981,11.3693,5.99978,11.448,6.99976,11.5276,7.99974,11.6067,8.99972,11.6832,9.99971,11.7549,10.9997,11.8192,11.9997,11.8742,12.9997,11.9183,13.9997,11.9502,14.9997,11.9696,15.9997,11.9761,16.9997,11.9696,17.9997,11.9503,18.9997,11.9183,19.9997,11.8743,20.9998,11.8193,21.9998,11.7549,22.9998,11.6833,23.9998,11.6068,24.9998,11.5277,25.9999,11.448,26.9999,11.3694,27.9999,11.2925,28.9999,11.2177,29.9999,11.1446,31,11.0725,32,11
0,10,0.999954,10.084,1.99991,10.1682,2.99987,10.2542,3.99983,10.3432,4.9998,10.4357,5.99977,10.5315,6.99974,10.6295,7.99972,10.7277,8.9997,10.8234,9.99969,10.9133,10.9997,10.994,11.9997,11.0628,12.9997,11.1176,13.9997,11.1572,14.9997,11.1811,15.9997,11.1891,16.9997,11.1811,17.9997,11.1573,18.9997,11.1177,19.9997,11.0629,20.9997,10.9941,21.9998,10.9134,22.9998,10.8235,23.9998,10.7278,24.9998,10.6296,25.9998,10.5316,26.9999,10.4358,27.9999,10.3433,28.9999,10.2543,29.9999,10.1682,31,10.084,32,10
0,9,0.999952,9.09353,1.99991,9.18809,2.99986,9.2858,3.99982,9.38828,4.99979,9.49638,5.99976,9.61,6.99973,9.72785,7.99971,9.84734,8.99969,9.9647,9.99967,10.0754,10.9997,10.1749,11.9997,10.2592,12.9997,10.3259,13.9997,10.3737,14.9997,10.4023,15.9997,10.4118,16.9997,10.4023,17.9997,10.3737,18.9997,10.3259,19.9997,10.2593,20.9997,10.175,21.9997,10.0755,22.9998,9.9648,23.9998,9.84744,24.9998,9.72795,25.9998,9.61009,26.9999,9.49645,27.9999,9.38834,28.9999,9.28585,29.9999,9.18813,31,9.09355,32,9
0,8,0.999953,8.10047,1.99991,8.2031,2.99987,8.31068,3.99983,8.42542,4.99979,8.54873,5.99976,8.68081,6.99973,8.82027,7.99971,8.96383,8.99969,9.10638,9.99967,9.24159,10.9997,9.36297,11.9997,9.46512,12.9997,9.54486,13.9997,9.60131,14.9997,9.63479,15.9997,9.64587,16.9997,9.63481,17.9997,9.60135,18.9997,9.54493,19.9997,9.46521,20.9997,9.36307,21.9997,9.2417,22.9998,9.10649,23.9998,8.96394,24.9998,8.82038,25.9998,8.68091,26.9999,8.54881,27.9999,8.42548,28.9999,8.31073,29.9999,8.20314,31,8.10049,32,8
0,7,0.999956,7.1041,1.99991,7.2118,2.99987,7.32663,3.99983,7.45168,4.9998,7.58923,5.99977,7.74016,6.99974,7.90323,7.99972,8.07446,8.9997,8.24698,9.99969,8.41183,10.9997,8.55958,11.9997,8.68249,12.9997,8.77658,13.9997,8.84193,14.9997,8.88016,15.9997,8.89273,16.9997,8.88019,17.9997,8.84198,18.9997,8.77664,19.9997,8.68258,20.9997,8.55969,21.9998,8.41195,22.9998,8.2471,23.9998,8.07458,24.9998,7.90335,25.9998,7.74026,26.9999,7.58932,27.9999,7.45175,28.9999,7.32668,29.9999,7.21183,31,7.10412,32,7
